 | 1    | Skarmory           |  8.29476% | 45691  |  8.295% | 38468  |  9.541% |
 | 2    | Volcarona          |  8.19055% | 45117  |  8.191% | 31017  |  7.693% |
 | 3    | Azumarill          |  7.86886% | 43345  |  7.869% | 31153  |  7.727% |
 | 4    | Dragonite          |  7.44896% | 41032  |  7.449% | 28858  |  7.158% |
 | 5    | Breloom            |  7.03995% | 38779  |  7.040% | 28037  |  6.954% |
 | 6    | Charizard-Mega-Y   |  7.00273% | 38574  |  7.003% | 28810  |  7.146% |
 | 7    | Keldeo             |  6.79233% | 37415  |  6.792% | 25814  |  6.403% |
 | 8    | Infernape          |  6.73569% | 37103  |  6.736% | 28990  |  7.190% |
 | 9    | Gengar             |  6.72625% | 37051  |  6.726% | 26376  |  6.542% |
 | 10   | Heatran            |  6.66253% | 36700  |  6.663% | 28516  |  7.073% |
 | 11   | Togekiss           |  6.44958% | 35527  |  6.450% | 25030  |  6.208% |
 | 12   | Galvantula         |  6.36480% | 35060  |  6.365% | 28621  |  7.099% |
 | 13   | Bisharp            |  6.17999% | 34042  |  6.180% | 23042  |  5.715% |
 | 14   | Hydreigon          |  5.67313% | 31250  |  5.673% | 21743  |  5.393% |
 | 15   | Venusaur-Mega      |  5.59562% | 30823  |  5.596% | 22139  |  5.491% |
 | 16   | Ferrothorn         |  5.48233% | 30199  |  5.482% | 24831  |  6.159% |
 | 17   | Victini            |  5.45964% | 30074  |  5.460% | 22297  |  5.530% |
 | 18   | Excadrill          |  5.30243% | 29208  |  5.302% | 20920  |  5.189% |
 | 19   | Hawlucha           |  5.29807% | 29184  |  5.298% | 20379  |  5.055% |
 | 20   | Weavile            |  5.14304% | 28330  |  5.143% | 20683  |  5.130% |
 | 21   | Staraptor          |  5.11381% | 28169  |  5.114% | 20297  |  5.034% |
 | 22   | Scizor-Mega        |  4.83169% | 26615  |  4.832% | 18515  |  4.592% |
 | 23   | Medicham-Mega      |  4.79974% | 26439  |  4.800% | 20085  |  4.982% |
 | 24   | Volcanion          |  4.79539% | 26415  |  4.795% | 19380  |  4.807% |
 | 25   | Zapdos             |  4.72567% | 26031  |  4.726% | 20008  |  4.963% |
 | 26   | Terrakion          |  4.63146% | 25512  |  4.631% | 17207  |  4.268% |
 | 27   | Klefki             |  4.56737% | 25159  |  4.567% | 21324  |  5.289% |
 | 28   | Tentacruel         |  4.56556% | 25149  |  4.566% | 20057  |  4.975% |
 | 29   | Chandelure         |  4.55158% | 25072  |  4.552% | 17802  |  4.415% |
 | 30   | Rotom-Wash         |  4.49748% | 24774  |  4.497% | 19601  |  4.862% |
 | 31   | Gliscor            |  4.41706% | 24331  |  4.417% | 17805  |  4.416% |
 | 32   | Gardevoir-Mega     |  4.40253% | 24251  |  4.403% | 16386  |  4.064% |
 | 33   | Mamoswine          |  4.37512% | 24100  |  4.375% | 17921  |  4.445% |
 | 34   | Lopunny-Mega       |  4.30595% | 23719  |  4.306% | 18438  |  4.573% |
 | 35   | Heracross          |  4.25240% | 23424  |  4.252% | 15631  |  3.877% |
 | 36   | Scizor             |  4.16653% | 22951  |  4.167% | 15784  |  3.915% |
 | 37   | Nidoking           |  4.16344% | 22934  |  4.163% | 16671  |  4.135% |
 | 38   | Magnezone          |  4.15854% | 22907  |  4.159% | 16551  |  4.105% |
 | 39   | Slowbro            |  4.15201% | 22871  |  4.152% | 16986  |  4.213% |
 | 40   | Jirachi            |  4.02148% | 22152  |  4.021% | 16538  |  4.102% |
 | 41   | Lucario            |  3.90929% | 21534  |  3.909% | 14660  |  3.636% |
 | 42   | Kyurem-Black       |  3.87879% | 21366  |  3.879% | 15346  |  3.806% |
 | 43   | Pidgeot-Mega       |  3.87207% | 21329  |  3.872% | 15297  |  3.794% |
 | 44   | Hoopa-Unbound      |  3.86536% | 21292  |  3.865% | 14830  |  3.678% |
 | 45   | Garchomp           |  3.86191% | 21273  |  3.862% | 17026  |  4.223% |
 | 46   | Drapion            |  3.85356% | 21227  |  3.854% | 16179  |  4.013% |
 | 47   | Cloyster           |  3.81180% | 20997  |  3.812% | 15595  |  3.868% |
 | 48   | Scolipede          |  3.75934% | 20708  |  3.759% | 14701  |  3.646% |
 | 49   | Gyarados-Mega      |  3.67129% | 20223  |  3.671% | 14787  |  3.668% |
 | 50   | Empoleon           |  3.66947% | 20213  |  3.669% | 15334  |  3.803% |
 | 51   | Starmie            |  3.62300% | 19957  |  3.623% | 13902  |  3.448% |
 | 52   | Tyranitar          |  3.58978% | 19774  |  3.590% | 14764  |  3.662% |
 | 53   | Cradily            |  3.58306% | 19737  |  3.583% | 14211  |  3.525% |
 | 54   | Gallade-Mega       |  3.54367% | 19520  |  3.544% | 13163  |  3.265% |
 | 55   | Metagross          |  3.52551% | 19420  |  3.526% | 14097  |  3.496% |
 | 56   | Crobat             |  3.47740% | 19155  |  3.477% | 13882  |  3.443% |
 | 57   | Forretress         |  3.47668% | 19151  |  3.477% | 16089  |  3.991% |
 | 58   | Diancie-Mega       |  3.45762% | 19046  |  3.458% | 14269  |  3.539% |
 | 59   | Mandibuzz          |  3.40660% | 18765  |  3.407% | 13852  |  3.436% |
 | 60   | Sableye            |  3.32945% | 18340  |  3.329% | 14974  |  3.714% |
 | 61   | Hippowdon          |  3.21199% | 17693  |  3.212% | 15541  |  3.855% |
 | 62   | Froslass           |  3.12794% | 17230  |  3.128% | 13852  |  3.436% |
 | 63   | Latios             |  3.11886% | 17180  |  3.119% | 11942  |  2.962% |
 | 64   | Whimsicott         |  3.11650% | 17167  |  3.117% | 12612  |  3.128% |
 | 65   | Diggersby          |  3.06749% | 16897  |  3.067% | 12279  |  3.046% |
 | 66   | Porygon2           |  3.05696% | 16839  |  3.057% | 13097  |  3.248% |
 | 67   | Pinsir-Mega        |  3.00685% | 16563  |  3.007% | 11093  |  2.751% |
 | 68   | Chansey            |  3.00249% | 16539  |  3.002% | 12651  |  3.138% |
 | 69   | Landorus-Therian   |  2.98144% | 16423  |  2.981% | 12997  |  3.224% |
 | 70   | Politoed           |  2.96528% | 16334  |  2.965% | 13832  |  3.431% |
 | 71   | Garchomp-Mega      |  2.93623% | 16174  |  2.936% | 11435  |  2.836% |
 | 72   | Kingdra            |  2.91027% | 16031  |  2.910% | 11710  |  2.904% |
 | 73   | Swampert-Mega      |  2.90501% | 16002  |  2.905% | 11970  |  2.969% |
 | 74   | Shuckle            |  2.90410% | 15997  |  2.904% | 13557  |  3.363% |
