 | 1    | Charizard          | 18.86365% | 51577  | 18.864% | 18589  | 42.018% |
 | 2    | Kyurem-Black       | 10.26699% | 28072  | 10.267% | 9767   | 22.077% |
 | 3    | Mawile             |  7.56967% | 20697  |  7.570% | 7076   | 15.994% |
 | 4    | Dragonite          |  6.09941% | 16677  |  6.099% | 6294   | 14.227% |
 | 5    | Lopunny            |  6.03613% | 16504  |  6.036% | 6219   | 14.057% |
 | 6    | Alakazam           |  5.76695% | 15768  |  5.767% | 5283   | 11.941% |
 | 7    | Gyarados           |  5.08997% | 13917  |  5.090% | 5252   | 11.871% |
 | 8    | Greninja           |  5.25126% | 14358  |  5.251% | 5115   | 11.562% |
 | 9    | Salamence          |  5.60237% | 15318  |  5.602% | 5099   | 11.526% |
 | 10   | Aggron             |  4.30766% | 11778  |  4.308% | 4928   | 11.139% |
 | 11   | Sableye            |  5.03657% | 13771  |  5.037% | 4905   | 11.087% |
 | 12   | Azumarill          |  4.13649% | 11310  |  4.136% | 4111   |  9.292% |
 | 13   | Porygon-Z          |  3.66213% | 10013  |  3.662% | 3981   |  8.998% |
 | 14   | Garchomp           |  4.32302% | 11820  |  4.323% | 3963   |  8.958% |
 | 15   | Gengar             |  4.36837% | 11944  |  4.368% | 3911   |  8.840% |
 | 16   | Smeargle           |  2.80521% | 7670   |  2.805% | 3413   |  7.715% |
 | 17   | Jirachi            |  3.38783% | 9263   |  3.388% | 3330   |  7.527% |
 | 18   | Gardevoir          |  3.50267% | 9577   |  3.503% | 3322   |  7.509% |
 | 19   | Heracross          |  3.45256% | 9440   |  3.453% | 3157   |  7.136% |
 | 20   | Meloetta           |  3.54400% | 9690   |  3.544% | 3094   |  6.994% |
 | 21   | Aegislash          |  3.36808% | 9209   |  3.368% | 3074   |  6.948% |
 | 22   | Talonflame         |  3.60471% | 9856   |  3.605% | 2864   |  6.474% |
 | 23   | Metagross          |  3.25433% | 8898   |  3.254% | 2857   |  6.458% |
 | 24   | Whimsicott         |  3.36406% | 9198   |  3.364% | 2847   |  6.435% |
 | 25   | Victini            |  2.61795% | 7158   |  2.618% | 2832   |  6.401% |
 | 26   | Blastoise          |  2.90798% | 7951   |  2.908% | 2817   |  6.367% |
 | 27   | Venusaur           |  3.39514% | 9283   |  3.395% | 2724   |  6.157% |
 | 28   | Lucario            |  2.84873% | 7789   |  2.849% | 2586   |  5.845% |
 | 29   | Aron               |  2.11982% | 5796   |  2.120% | 2554   |  5.773% |
 | 30   | Altaria            |  2.47239% | 6760   |  2.472% | 2376   |  5.371% |
