 | 1    | Landorus-Therian   | 16.94389% | 437943 | 16.944% | 377079 | 18.640% |
 | 2    | Rotom-Wash         | 16.25417% | 420116 | 16.254% | 357893 | 17.691% |
 | 3    | Ferrothorn         | 16.12878% | 416875 | 16.129% | 361715 | 17.880% |
 | 4    | Heatran            | 14.88738% | 384789 | 14.887% | 324573 | 16.044% |
 | 5    | Talonflame         | 14.13943% | 365457 | 14.139% | 278701 | 13.777% |
 | 6    | Azumarill          | 12.28453% | 317514 | 12.285% | 250505 | 12.383% |
 | 7    | Gengar             | 11.89086% | 307339 | 11.891% | 226794 | 11.211% |
 | 8    | Charizard          | 11.87774% | 307000 | 11.878% | 240259 | 11.876% |
 | 9    | Scizor             | 11.69049% | 302160 | 11.690% | 238170 | 11.773% |
 | 10   | Latios             | 11.49700% | 297159 | 11.497% | 216676 | 10.711% |
 | 11   | Bisharp            | 11.09010% | 286642 | 11.090% | 211598 | 10.460% |
 | 12   | Garchomp           | 10.15408% | 262449 | 10.154% | 205210 | 10.144% |
 | 13   | Metagross          |  9.59029% | 247877 |  9.590% | 191207 |  9.452% |
 | 14   | Clefable           |  9.15101% | 236523 |  9.151% | 185744 |  9.182% |
 | 15   | Gliscor            |  8.82923% | 228206 |  8.829% | 178803 |  8.839% |
 | 16   | Dragonite          |  8.80652% | 227619 |  8.807% | 164683 |  8.141% |
 | 17   | Excadrill          |  8.79348% | 227282 |  8.793% | 170258 |  8.416% |
 | 18   | Tyranitar          |  8.76438% | 226530 |  8.764% | 181449 |  8.969% |
 | 19   | Keldeo             |  8.67335% | 224177 |  8.673% | 172951 |  8.549% |
 | 20   | Latias             |  8.35245% | 215883 |  8.352% | 155637 |  7.693% |
 | 21   | Slowbro            |  8.34750% | 215755 |  8.348% | 171908 |  8.498% |
 | 22   | Conkeldurr         |  8.11830% | 209831 |  8.118% | 164992 |  8.156% |
 | 23   | Sylveon            |  8.09381% | 209198 |  8.094% | 158279 |  7.824% |
 | 24   | Sableye            |  7.92176% | 204751 |  7.922% | 172948 |  8.549% |
 | 25   | Breloom            |  7.87576% | 203562 |  7.876% | 154842 |  7.654% |
 | 26   | Skarmory           |  7.73965% | 200044 |  7.740% | 171233 |  8.464% |
 | 27   | Lopunny            |  6.68593% | 172809 |  6.686% | 143353 |  7.086% |
 | 28   | Gyarados           |  6.52889% | 168750 |  6.529% | 134289 |  6.638% |
 | 29   | Gardevoir          |  6.26731% | 161989 |  6.267% | 120626 |  5.963% |
 | 30   | Venusaur           |  6.16490% | 159342 |  6.165% | 124712 |  6.165% |
 | 31   | Chansey            |  6.14122% | 158730 |  6.141% | 119770 |  5.920% |
 | 32   | Gallade            |  5.80717% | 150096 |  5.807% | 109874 |  5.431% |
 | 33   | Magnezone          |  5.68870% | 147034 |  5.689% | 116662 |  5.767% |
