 | 1    | Gengar             | 12.86707% | 103671 | 12.867% | 72227  | 12.362% |
 | 2    | Garchomp           | 11.32172% | 91220  | 11.322% | 68442  | 11.714% |
 | 3    | Ferrothorn         | 11.24129% | 90572  | 11.241% | 74548  | 12.759% |
 | 4    | Dragonite          | 11.13480% | 89714  | 11.135% | 61907  | 10.596% |
 | 5    | Landorus-Therian   | 10.25744% | 82645  | 10.257% | 68281  | 11.687% |
 | 6    | Gliscor            |  9.81745% | 79100  |  9.817% | 57397  |  9.824% |
 | 7    | Rotom-Wash         |  8.99060% | 72438  |  8.991% | 57687  |  9.873% |
 | 8    | Clefable           |  8.79934% | 70897  |  8.799% | 52200  |  8.934% |
 | 9    | Tyranitar          |  8.40093% | 67687  |  8.401% | 50992  |  8.727% |
 | 10   | Heatran            |  8.37214% | 67455  |  8.372% | 53687  |  9.189% |
 | 11   | Talonflame         |  8.28886% | 66784  |  8.289% | 47856  |  8.191% |
 | 12   | Serperior          |  8.00836% | 64524  |  8.008% | 44745  |  7.658% |
 | 13   | Weavile            |  7.97274% | 64237  |  7.973% | 45713  |  7.824% |
 | 14   | Bisharp            |  7.71073% | 62126  |  7.711% | 43475  |  7.441% |
 | 15   | Charizard-Mega-Y   |  7.66953% | 61794  |  7.670% | 46278  |  7.921% |
 | 16   | Excadrill          |  7.61181% | 61329  |  7.612% | 43686  |  7.477% |
 | 17   | Charizard-Mega-X   |  7.50855% | 60497  |  7.509% | 44211  |  7.567% |
 | 18   | Azumarill          |  7.50024% | 60430  |  7.500% | 44894  |  7.684% |
 | 19   | Skarmory           |  7.39015% | 59543  |  7.390% | 49321  |  8.441% |
 | 20   | Latios             |  6.04611% | 48714  |  6.046% | 33152  |  5.674% |
 | 21   | Metagross-Mega     |  5.90189% | 47552  |  5.902% | 34255  |  5.863% |
 | 22   | Starmie            |  5.79614% | 46700  |  5.796% | 33559  |  5.744% |
 | 23   | Breloom            |  5.76499% | 46449  |  5.765% | 32939  |  5.638% |
 | 24   | Chansey            |  5.75084% | 46335  |  5.751% | 32131  |  5.499% |
 | 25   | Lopunny-Mega       |  5.54940% | 44712  |  5.549% | 34229  |  5.858% |
 | 26   | Gardevoir-Mega     |  5.48971% | 44231  |  5.490% | 29339  |  5.021% |
 | 27   | Keldeo             |  5.44862% | 43900  |  5.449% | 32193  |  5.510% |
 | 28   | Togekiss           |  5.42901% | 43742  |  5.429% | 31245  |  5.348% |
 | 29   | Scizor-Mega        |  5.38272% | 43369  |  5.383% | 31250  |  5.349% |
 | 30   | Volcarona          |  5.13660% | 41386  |  5.137% | 29044  |  4.971% |
 | 31   | Scizor             |  5.12406% | 41285  |  5.124% | 29725  |  5.088% |
 | 32   | Venusaur-Mega      |  4.95589% | 39930  |  4.956% | 29435  |  5.038% |
 | 33   | Magnezone          |  4.63965% | 37382  |  4.640% | 27164  |  4.649% |
 | 34   | Cloyster           |  4.46638% | 35986  |  4.466% | 26577  |  4.549% |
 | 35   | Zapdos             |  4.38174% | 35304  |  4.382% | 26456  |  4.528% |
 | 36   | Volcanion          |  4.22510% | 34042  |  4.225% | 26452  |  4.527% |
 | 37   | Infernape          |  4.17360% | 33627  |  4.174% | 24784  |  4.242% |
 | 38   | Umbreon            |  4.08858% | 32942  |  4.089% | 23335  |  3.994% |
 | 39   | Arcanine           |  3.98395% | 32099  |  3.984% | 23395  |  4.004% |
 | 40   | Sylveon            |  3.91445% | 31539  |  3.914% | 21184  |  3.626% |
 | 41   | Espeon             |  3.72356% | 30001  |  3.724% | 21704  |  3.715% |
 | 42   | Snorlax            |  3.65107% | 29417  |  3.651% | 20707  |  3.544% |
 | 43   | Mew                |  3.60528% | 29048  |  3.605% | 22746  |  3.893% |
 | 44   | Jolteon            |  3.55650% | 28655  |  3.556% | 20800  |  3.560% |
 | 45   | Salamence          |  3.51951% | 28357  |  3.520% | 19335  |  3.309% |
 | 46   | Conkeldurr         |  3.48724% | 28097  |  3.487% | 20650  |  3.534% |
 | 47   | Slowbro            |  3.44567% | 27762  |  3.446% | 20246  |  3.465% |
 | 48   | Kyurem-Black       |  3.38299% | 27257  |  3.383% | 18281  |  3.129% |
 | 49   | Medicham-Mega      |  3.37641% | 27204  |  3.376% | 21516  |  3.683% |
 | 50   | Chandelure         |  3.35022% | 26993  |  3.350% | 19358  |  3.313% |
 | 51   | Milotic            |  3.33682% | 26885  |  3.337% | 18884  |  3.232% |
 | 52   | Lucario            |  3.26980% | 26345  |  3.270% | 18260  |  3.125% |
 | 53   | Manaphy            |  3.24832% | 26172  |  3.248% | 19488  |  3.335% |
 | 54   | Jirachi            |  3.24733% | 26164  |  3.247% | 19198  |  3.286% |
 | 55   | Alakazam           |  3.23628% | 26075  |  3.236% | 17499  |  2.995% |
 | 56   | Gyarados           |  3.21047% | 25867  |  3.210% | 19261  |  3.297% |
 | 57   | Gallade-Mega       |  3.14779% | 25362  |  3.148% | 17803  |  3.047% |
 | 58   | Sceptile-Mega      |  3.03497% | 24453  |  3.035% | 16805  |  2.876% |
 | 59   | Alakazam-Mega      |  3.01673% | 24306  |  3.017% | 16476  |  2.820% |
 | 60   | Manectric-Mega     |  3.00506% | 24212  |  3.005% | 18842  |  3.225% |
 | 61   | Heracross-Mega     |  2.96497% | 23889  |  2.965% | 16614  |  2.844% |
 | 62   | Hydreigon          |  2.96472% | 23887  |  2.965% | 16576  |  2.837% |
 | 63   | Swampert-Mega      |  2.89844% | 23353  |  2.898% | 17850  |  3.055% |
 | 64   | Blissey            |  2.89311% | 23310  |  2.893% | 16042  |  2.746% |
 | 65   | Goodra             |  2.87375% | 23154  |  2.874% | 16276  |  2.786% |
 | 66   | Diancie-Mega       |  2.82112% | 22730  |  2.821% | 17446  |  2.986% |
 | 67   | Electivire         |  2.77594% | 22366  |  2.776% | 15552  |  2.662% |
 | 68   | Hippowdon          |  2.72692% | 21971  |  2.727% | 18183  |  3.112% |
 | 69   | Thundurus          |  2.69477% | 21712  |  2.695% | 16342  |  2.797% |
 | 70   | Latias             |  2.65468% | 21389  |  2.655% | 14567  |  2.493% |
 | 71   | Crobat             |  2.58915% | 20861  |  2.589% | 14987  |  2.565% |
 | 72   | Kingdra            |  2.54658% | 20518  |  2.547% | 14649  |  2.507% |
 | 73   | Raikou             |  2.52747% | 20364  |  2.527% | 14665  |  2.510% |
 | 74   | Politoed           |  2.47335% | 19928  |  2.473% | 17956  |  3.073% |
 | 75   | Garchomp-Mega      |  2.43475% | 19617  |  2.435% | 13709  |  2.346% |
 | 76   | Staraptor          |  2.43115% | 19588  |  2.431% | 14132  |  2.419% |
 | 77   | Amoonguss          |  2.42805% | 19563  |  2.428% | 13911  |  2.381% |
