 | 1    | Skuntank           |  6.74379% | 13414  |  6.744% | 9381   |  6.419% |
 | 2    | Tyranitar          |  5.09831% | 10141  |  5.098% | 7886   |  5.396% |
 | 3    | Latios             |  5.06362% | 10072  |  5.063% | 6632   |  4.538% |
 | 4    | Pelipper           |  5.01486% | 9975   |  5.015% | 7205   |  4.930% |
 | 5    | Bronzong           |  4.99664% | 9939   |  4.997% | 8117   |  5.554% |
 | 6    | Latias             |  4.65489% | 9259   |  4.655% | 5998   |  4.104% |
 | 7    | Golbat             |  4.43531% | 8823   |  4.436% | 6281   |  4.297% |
 | 8    | Hitmontop          |  4.29582% | 8545   |  4.296% | 5952   |  4.072% |
 | 9    | Rhyperior          |  4.24264% | 8439   |  4.243% | 6286   |  4.301% |
 | 10   | Hitmonlee          |  4.21159% | 8378   |  4.212% | 5744   |  3.930% |
 | 11   | Ferrothorn         |  4.07937% | 8115   |  4.080% | 6765   |  4.629% |
 | 12   | Klefki             |  4.02948% | 8015   |  4.029% | 6606   |  4.520% |
 | 13   | Excadrill          |  3.72532% | 7410   |  3.725% | 5292   |  3.621% |
 | 14   | Aromatisse         |  3.51293% | 6988   |  3.513% | 4759   |  3.256% |
 | 15   | Blissey            |  3.45183% | 6866   |  3.452% | 4852   |  3.320% |
 | 16   | Druddigon          |  3.31559% | 6595   |  3.316% | 5004   |  3.424% |
 | 17   | Scizor-Mega        |  3.19845% | 6362   |  3.198% | 4693   |  3.211% |
 | 18   | Dugtrio            |  3.17130% | 6308   |  3.171% | 4881   |  3.340% |
 | 19   | Pawniard           |  2.96015% | 5888   |  2.960% | 4246   |  2.905% |
 | 20   | Claydol            |  2.94657% | 5861   |  2.946% | 4058   |  2.777% |
 | 21   | Diancie-Mega       |  2.89441% | 5758   |  2.895% | 4534   |  3.102% |
 | 22   | Feraligatr         |  2.81737% | 5604   |  2.817% | 3848   |  2.633% |
 | 23   | Vibrava            |  2.80932% | 5588   |  2.809% | 4000   |  2.737% |
 | 24   | Registeel          |  2.80480% | 5579   |  2.805% | 4250   |  2.908% |
 | 25   | Armaldo            |  2.74497% | 5460   |  2.745% | 4064   |  2.781% |
 | 26   | Arbok              |  2.70928% | 5389   |  2.709% | 3792   |  2.595% |
 | 27   | Donphan            |  2.69180% | 5355   |  2.692% | 4206   |  2.878% |
 | 28   | Gligar             |  2.68728% | 5346   |  2.688% | 4138   |  2.831% |
 | 29   | Empoleon           |  2.68151% | 5334   |  2.682% | 4308   |  2.948% |
 | 30   | Probopass          |  2.63449% | 5241   |  2.635% | 4340   |  2.969% |
 | 31   | Spiritomb          |  2.58623% | 5145   |  2.587% | 3842   |  2.629% |
 | 32   | Dialga             |  2.58398% | 5140   |  2.584% | 3965   |  2.713% |
 | 33   | Quagsire           |  2.58209% | 5136   |  2.582% | 3922   |  2.683% |
 | 34   | Misdreavus         |  2.57555% | 5123   |  2.575% | 3950   |  2.703% |
 | 35   | Skarmory           |  2.53684% | 5046   |  2.537% | 3940   |  2.696% |
 | 36   | Ho-Oh              |  2.53684% | 5046   |  2.537% | 3769   |  2.579% |
 | 37   | Mantine            |  2.53622% | 5045   |  2.536% | 3750   |  2.566% |
 | 38   | Archeops           |  2.51723% | 5007   |  2.517% | 3574   |  2.445% |
 | 39   | Fletchinder        |  2.48506% | 4943   |  2.485% | 3492   |  2.389% |
 | 40   | Eelektross         |  2.48455% | 4942   |  2.484% | 4054   |  2.774% |
 | 41   | Floatzel           |  2.47852% | 4930   |  2.478% | 3529   |  2.415% |
 | 42   | Mew                |  2.46696% | 4907   |  2.467% | 3630   |  2.484% |
 | 43   | Tangela            |  2.45992% | 4893   |  2.460% | 3541   |  2.423% |
 | 44   | Avalugg            |  2.44182% | 4857   |  2.442% | 3481   |  2.382% |
 | 45   | Accelgor           |  2.43919% | 4852   |  2.439% | 3661   |  2.505% |
 | 46   | Rotom-Mow          |  2.43679% | 4847   |  2.437% | 3826   |  2.618% |
 | 47   | Jellicent          |  2.42624% | 4826   |  2.426% | 3828   |  2.619% |
 | 48   | Swanna             |  2.42020% | 4814   |  2.420% | 3467   |  2.372% |
 | 49   | Escavalier         |  2.40663% | 4787   |  2.407% | 3434   |  2.350% |
 | 50   | Genesect           |  2.40249% | 4779   |  2.403% | 3865   |  2.644% |
 | 51   | Alomomola          |  2.37697% | 4728   |  2.377% | 3525   |  2.412% |
 | 52   | Meloetta           |  2.35987% | 4694   |  2.360% | 3220   |  2.203% |
 | 53   | Greninja           |  2.35736% | 4689   |  2.357% | 3758   |  2.571% |
 | 54   | Xerneas            |  2.34781% | 4670   |  2.348% | 3167   |  2.167% |
 | 55   | Exploud            |  2.34730% | 4669   |  2.347% | 3386   |  2.317% |
 | 56   | Basculin           |  2.34529% | 4665   |  2.345% | 3340   |  2.285% |
 | 57   | Braviary           |  2.32217% | 4619   |  2.322% | 3088   |  2.113% |
 | 58   | Deoxys-Speed       |  2.31513% | 4605   |  2.315% | 3640   |  2.491% |
 | 59   | Articuno           |  2.28899% | 4553   |  2.289% | 3215   |  2.200% |
 | 60   | Dodrio             |  2.28887% | 4553   |  2.289% | 3121   |  2.135% |
 | 61   | Forretress         |  2.28848% | 4552   |  2.288% | 3649   |  2.497% |
 | 62   | Granbull           |  2.28748% | 4550   |  2.287% | 3238   |  2.215% |
 | 63   | Shaymin-Sky        |  2.28245% | 4540   |  2.282% | 2922   |  1.999% |
 | 64   | Zapdos             |  2.28156% | 4539   |  2.282% | 3422   |  2.341% |
 | 65   | Gastrodon          |  2.27189% | 4519   |  2.272% | 3473   |  2.376% |
 | 66   | Sigilyph           |  2.26636% | 4508   |  2.266% | 3341   |  2.286% |
 | 67   | Landorus           |  2.24637% | 4469   |  2.247% | 3273   |  2.239% |
 | 68   | Chatot             |  2.24525% | 4466   |  2.245% | 3230   |  2.210% |
 | 69   | Togekiss           |  2.20503% | 4386   |  2.205% | 3101   |  2.122% |
 | 70   | Crobat             |  2.20050% | 4377   |  2.200% | 3307   |  2.263% |
 | 71   | Yveltal            |  2.19548% | 4367   |  2.195% | 3028   |  2.072% |
 | 72   | Mamoswine          |  2.18944% | 4355   |  2.189% | 3422   |  2.341% |
 | 73   | Darkrai            |  2.18755% | 4352   |  2.188% | 3160   |  2.162% |
 | 74   | Aegislash          |  2.18090% | 4338   |  2.181% | 3219   |  2.202% |
 | 75   | Magneton           |  2.16732% | 4311   |  2.167% | 3261   |  2.231% |
 | 76   | Delphox            |  2.15966% | 4296   |  2.160% | 3162   |  2.163% |
 | 77   | Camerupt-Mega      |  2.15023% | 4277   |  2.150% | 3419   |  2.339% |
 | 78   | Clawitzer          |  2.13654% | 4250   |  2.137% | 3146   |  2.153% |
 | 79   | Flygon             |  2.13213% | 4241   |  2.132% | 3115   |  2.131% |
 | 80   | Marowak            |  2.12761% | 4232   |  2.128% | 3244   |  2.220% |
 | 81   | Heatran            |  2.12258% | 4222   |  2.123% | 3479   |  2.380% |
 | 82   | Groudon-Primal     |  2.11504% | 4208   |  2.115% | 3536   |  2.419% |
 | 83   | Camerupt           |  2.10498% | 4187   |  2.105% | 3460   |  2.367% |
 | 84   | Jolteon            |  2.08940% | 4156   |  2.089% | 3179   |  2.175% |
 | 85   | Emboar             |  2.08851% | 4155   |  2.089% | 2906   |  1.988% |
 | 86   | Giratina-Origin    |  2.07884% | 4135   |  2.079% | 2869   |  1.963% |
 | 87   | Drapion            |  2.07644% | 4131   |  2.077% | 3064   |  2.096% |
 | 88   | Sableye-Mega       |  2.06438% | 4107   |  2.065% | 3367   |  2.304% |
 | 89   | Vullaby            |  2.05320% | 4084   |  2.053% | 2828   |  1.935% |
 | 90   | Reshiram           |  2.04968% | 4077   |  2.050% | 2779   |  1.901% |
 | 91   | Amoonguss          |  2.04465% | 4067   |  2.045% | 3120   |  2.135% |
 | 92   | Tyrantrum          |  2.04465% | 4067   |  2.045% | 2793   |  1.911% |
 | 93   | Chansey            |  2.01549% | 4009   |  2.015% | 2880   |  1.971% |
 | 94   | Clefable           |  2.00594% | 3990   |  2.006% | 2998   |  2.051% |
 | 95   | Terrakion          |  1.94863% | 3876   |  1.949% | 2816   |  1.927% |
 | 96   | Lugia              |  1.93506% | 3849   |  1.935% | 2580   |  1.765% |
 | 97   | Rayquaza-Mega      |  1.93304% | 3845   |  1.933% | 2547   |  1.743% |
 | 98   | Blaziken           |  1.92852% | 3836   |  1.928% | 2888   |  1.976% |
 | 99   | Cloyster           |  1.92500% | 3829   |  1.925% | 2759   |  1.888% |
 | 100  | Deoxys             |  1.92249% | 3824   |  1.922% | 2944   |  2.014% |
 | 101  | Palkia             |  1.91042% | 3800   |  1.910% | 2619   |  1.792% |
 | 102  | Infernape          |  1.90037% | 3780   |  1.900% | 3049   |  2.086% |
